i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6,vx,vy,vz
-0.0505,0.198,0.249,-0.074,-0.1495,0.2235,-0.1235,-0.153,-0.1265,-0.0525,0.035,0.018,0.0245,0.067,-0.0245
-0.038,0.2085,0.247,-0.0855,-0.1425,0.2275,-0.119,-0.1525,-0.1265,-0.051,0.0375,0.0205,0.024,0.0625,-0.0235
-0.0405,0.212,0.253,-0.086,-0.1465,0.2325,-0.119,-0.15,-0.124,-0.047,0.038,0.0215,0.0245,0.068,-0.025
-0.054,0.209,0.2635,-0.078,-0.1585,0.2365,-0.1155,-0.1465,-0.1205,-0.0415,0.041,0.0255,0.025,0.074,-0.0255
-0.0385,0.222,0.2615,-0.092,-0.15,0.2415,-0.1125,-0.1475,-0.118,-0.037,0.047,0.0275,0.025,0.068,-0.027
-0.0435,0.214,0.258,-0.0855,-0.1505,0.236,-0.1225,-0.153,-0.1235,-0.0415,0.041,0.023,0.0275,0.0745,-0.0255
-0.054,0.209,0.263,-0.0775,-0.1585,0.236,-0.123,-0.1555,-0.125,-0.043,0.041,0.0245,0.0285,0.073,-0.0245
-0.032,0.225,0.2575,-0.097,-0.1445,0.2415,-0.116,-0.151,-0.1185,-0.038,0.045,0.0325,0.029,0.08,-0.025
-0.029,0.2195,0.249,-0.0955,-0.1385,0.2345,-0.118,-0.152,-0.1165,-0.0405,0.041,0.0315,0.029,0.082,-0.0235
-0.0395,0.208,0.248,-0.0845,-0.1435,0.228,-0.1235,-0.1525,-0.1205,-0.051,0.0345,0.024,0.0275,0.0785,-0.022
-0.0345,0.204,0.2395,-0.085,-0.137,0.222,-0.124,-0.154,-0.1245,-0.059,0.0285,0.0205,0.025,0.0755,-0.0205
-0.036,0.1995,0.2365,-0.082,-0.136,0.218,-0.1265,-0.1565,-0.128,-0.065,0.0245,0.0195,0.0235,0.0685,-0.0195
-0.03,0.203,0.2335,-0.087,-0.1315,0.2185,-0.125,-0.152,-0.1245,-0.0635,0.026,0.022,0.0225,0.0705,-0.018
-0.021,0.206,0.228,-0.093,-0.124,0.217,-0.121,-0.15,-0.124,-0.06,0.026,0.018,0.02,0.0785,-0.0195
-0.0125,0.216,0.229,-0.102,-0.1205,0.2225,-0.118,-0.145,-0.1195,-0.0525,0.0295,0.0195,0.0185,0.0825,-0.0195
-0.01,0.2215,0.232,-0.106,-0.1205,0.2265,-0.114,-0.142,-0.1165,-0.0475,0.0355,0.0265,0.021,0.0765,-0.017
-0.0455,0.1835,0.23,-0.0695,-0.1375,0.2065,-0.127,-0.159,-0.133,-0.063,0.0225,0.0155,0.0235,0.079,-0.0205
-0.05,0.1795,0.23,-0.065,-0.1395,0.205,-0.1295,-0.166,-0.1365,-0.066,0.016,0.0125,0.023,0.078,-0.0215
-0.012,0.225,0.2375,-0.107,-0.1245,0.231,-0.1095,-0.15,-0.121,-0.0475,0.0285,0.0275,0.0205,0.0845,-0.0255
-0.049,0.1935,0.243,-0.0725,-0.146,0.218,-0.1135,-0.1565,-0.1265,-0.0525,0.02,0.018,0.018,0.091,-0.0315
-0.0975,0.162,0.26,-0.0325,-0.1785,0.211,-0.116,-0.1615,-0.13,-0.0565,0.0145,0.009,0.0165,0.0835,-0.036
-0.069,0.2035,0.273,-0.0675,-0.171,0.2385,-0.0965,-0.1425,-0.112,-0.041,0.028,0.0195,0.0105,0.083,-0.04
-0.069,0.206,0.276,-0.0685,-0.172,0.241,-0.0845,-0.137,-0.1105,-0.0415,0.0245,0.0155,0.004,0.086,-0.044
-0.0835,0.197,0.281,-0.057,-0.182,0.239,-0.0735,-0.132,-0.109,-0.0425,0.0185,0.0095,-0.001,0.088,-0.048
-0.091,0.1895,0.281,-0.0495,-0.1855,0.2355,-0.0585,-0.1245,-0.1085,-0.0495,0.01,0.001,-0.009,0.0845,-0.0495
-0.123,0.164,0.288,-0.021,-0.205,0.226,-0.0475,-0.1285,-0.1225,-0.0665,-0.007,-0.014,-0.0205,0.069,-0.0505
-0.127,0.164,0.2915,-0.019,-0.209,0.228,-0.027,-0.112,-0.1235,-0.0735,-0.0155,-0.024,-0.0345,0.0535,-0.0515
-0.1495,0.134,0.284,0.0075,-0.2165,0.209,-0.0035,-0.0915,-0.13,-0.0905,-0.034,-0.042,-0.0475,0.047,-0.0515
-0.173,0.099,0.2725,0.0365,-0.2225,0.186,0.016,-0.0795,-0.139,-0.108,-0.0545,-0.0615,-0.0585,0.031,-0.046
-0.156,0.105,0.262,0.025,-0.2085,0.1835,0.046,-0.047,-0.13,-0.112,-0.0615,-0.07,-0.069,0.011,-0.04
-0.1715,0.078,0.25,0.047,-0.2105,0.1635,0.069,-0.0285,-0.134,-0.126,-0.076,-0.084,-0.081,-0.0055,-0.035
-0.1875,0.0455,0.233,0.071,-0.21,0.139,0.0915,-0.009,-0.138,-0.142,-0.0925,-0.1015,-0.0925,-0.03,-0.032
-0.203,0.0295,0.2325,0.0865,-0.2175,0.131,0.1265,0.031,-0.1235,-0.145,-0.1015,-0.112,-0.1015,-0.0525,-0.036
-0.214,0.0155,0.229,0.0995,-0.2215,0.122,0.1565,0.0675,-0.102,-0.1405,-0.1075,-0.1215,-0.1085,-0.0625,-0.042
-0.2,0.014,0.2135,0.093,-0.2065,0.1135,0.1885,0.1025,-0.078,-0.1335,-0.112,-0.133,-0.117,-0.071,-0.052
-0.2195,-0.0125,0.207,0.116,-0.213,0.097,0.2125,0.133,-0.0495,-0.1215,-0.116,-0.145,-0.121,-0.0855,-0.062
-0.244,-0.033,0.211,0.1385,-0.2275,0.0885,0.2305,0.1725,-0.0085,-0.0995,-0.115,-0.1525,-0.121,-0.09,-0.0745
-0.252,-0.034,0.218,0.143,-0.235,0.092,0.262,0.2215,0.0365,-0.078,-0.1115,-0.1555,-0.1225,-0.098,-0.0865
-0.251,-0.0455,0.2055,0.148,-0.228,0.0795,0.301,0.2845,0.0895,-0.055,-0.1115,-0.162,-0.124,-0.124,-0.0955
-0.225,-0.0505,0.1745,0.138,-0.1995,0.062,0.3275,0.353,0.151,-0.025,-0.108,-0.167,-0.12,-0.1445,-0.106
-0.1925,-0.0615,0.1305,0.127,-0.1615,0.0345,0.3165,0.384,0.1915,-0.0045,-0.109,-0.176,-0.107,-0.152,-0.111
-0.181,-0.08,0.101,0.1305,-0.141,0.0105,0.323,0.4225,0.2275,0.0095,-0.116,-0.1865,-0.103,-0.164,-0.113
-0.1805,-0.086,0.0945,0.1335,-0.1375,0.004,0.3505,0.4885,0.2855,0.035,-0.112,-0.184,-0.0995,-0.1825,-0.111
-0.1695,-0.082,0.088,0.126,-0.1285,0.0025,0.353,0.534,0.349,0.071,-0.099,-0.1765,-0.0835,-0.1825,-0.114
-0.109,-0.066,0.043,0.0875,-0.0755,-0.012,0.35,0.59,0.4175,0.106,-0.0895,-0.1745,-0.064,-0.1795,-0.1245
-0.0615,-0.062,0.0,0.0615,-0.0305,-0.0315,0.3505,0.651,0.482,0.132,-0.0825,-0.1725,-0.042,-0.191,-0.1265
-0.0635,-0.079,-0.0155,0.071,-0.0235,-0.0475,0.348,0.6995,0.548,0.1685,-0.067,-0.163,-0.019,-0.215,-0.119
-0.024,-0.0905,-0.0665,0.057,0.0215,-0.0785,0.358,0.775,0.651,0.226,-0.057,-0.1645,0.002,-0.235,-0.126
0.0095,-0.0975,-0.1065,0.044,0.0585,-0.1025,0.3675,0.8435,0.7575,0.287,-0.0435,-0.1625,0.0245,-0.25,-0.1395
0.039,-0.087,-0.126,0.024,0.083,-0.1065,0.3685,0.9125,0.8695,0.358,-0.0135,-0.1425,0.0545,-0.2545,-0.1455
0.0965,-0.0745,-0.171,-0.011,0.134,-0.123,0.369,0.981,0.9685,0.413,-0.001,-0.134,0.0785,-0.2465,-0.144
0.1785,-0.0775,-0.2555,-0.0505,0.2175,-0.167,0.3325,1.004,1.029,0.4465,-0.002,-0.1395,0.1065,-0.26,-0.1385
0.2475,-0.066,-0.3135,-0.0905,0.2805,-0.19,0.305,1.0405,1.114,0.507,0.021,-0.1255,0.1415,-0.2755,-0.1405
0.2755,-0.057,-0.3325,-0.1095,0.3045,-0.195,0.29,1.077,1.1935,0.5695,0.0505,-0.1035,0.173,-0.2855,-0.1395
0.331,-0.0345,-0.3655,-0.1485,0.3485,-0.2005,0.2485,1.0815,1.2705,0.636,0.0835,-0.0805,0.2095,-0.283,-0.139
0.3785,-0.0195,-0.398,-0.1795,0.3885,-0.209,0.216,1.0965,1.364,0.701,0.108,-0.064,0.242,-0.271,-0.144
0.4065,-0.0235,-0.43,-0.1915,0.4185,-0.227,0.1905,1.0975,1.3975,0.7125,0.1005,-0.067,0.253,-0.2715,-0.1355
0.426,-0.011,-0.437,-0.2075,0.432,-0.224,0.168,1.0765,1.406,0.7085,0.0945,-0.06,0.2595,-0.267,-0.1215
0.4455,0.0105,-0.435,-0.228,0.4405,-0.2125,0.139,1.0545,1.4215,0.703,0.0905,-0.045,0.2685,-0.257,-0.1055
0.46,0.0265,-0.4335,-0.2435,0.447,-0.2035,0.087,0.994,1.407,0.696,0.086,-0.031,0.278,-0.2375,-0.0885
0.4645,0.051,-0.414,-0.2575,0.4395,-0.1815,0.0405,0.906,1.383,0.6985,0.0925,-0.0125,0.2895,-0.2045,-0.081
0.4825,0.0855,-0.3965,-0.284,0.4395,-0.1555,-0.016,0.8045,1.335,0.685,0.104,0.01,0.3,-0.1805,-0.061
0.471,0.1005,-0.37,-0.286,0.421,-0.135,-0.0885,0.663,1.242,0.644,0.1085,0.0315,0.3115,-0.158,-0.032
0.4665,0.1115,-0.3545,-0.2895,0.411,-0.1215,-0.1475,0.5375,1.1375,0.587,0.0995,0.0415,0.3165,-0.135,-0.0035
0.4735,0.12,-0.3525,-0.297,0.4135,-0.1165,-0.2105,0.424,1.0255,0.5245,0.0845,0.045,0.318,-0.123,0.035
0.4785,0.134,-0.344,-0.3065,0.4115,-0.105,-0.256,0.3075,0.9055,0.4515,0.061,0.0425,0.306,-0.1195,0.07
0.4885,0.155,-0.333,-0.322,0.411,-0.089,-0.2895,0.197,0.775,0.3705,0.041,0.0445,0.2915,-0.11,0.1095
0.462,0.153,-0.3085,-0.3075,0.3855,-0.078,-0.3315,0.032,0.5875,0.277,0.02,0.0465,0.274,-0.092,0.1515
0.427,0.1345,-0.2915,-0.281,0.3595,-0.0785,-0.359,-0.1435,0.3365,0.1335,-0.027,0.03,0.236,-0.0815,0.199
0.3835,0.1215,-0.2615,-0.253,0.323,-0.07,-0.3685,-0.2675,0.087,-0.0295,-0.0715,0.0205,0.197,-0.0855,0.25
0.3615,0.103,-0.258,-0.2325,0.31,-0.0775,-0.3735,-0.363,-0.1305,-0.1845,-0.1215,0.0025,0.1615,-0.098,0.303
0.3425,0.052,-0.29,-0.1975,0.3165,-0.119,-0.3715,-0.429,-0.33,-0.342,-0.194,-0.036,0.1215,-0.1225,0.368
0.3125,-0.001,-0.314,-0.156,0.3135,-0.158,-0.3625,-0.47,-0.476,-0.462,-0.2525,-0.0705,0.085,-0.148,0.4165
0.335,-0.0425,-0.377,-0.1465,0.3565,-0.21,-0.3665,-0.5095,-0.583,-0.553,-0.304,-0.1095,0.061,-0.1735,0.4485
0.3245,-0.0645,-0.389,-0.13,0.357,-0.227,-0.3615,-0.5255,-0.646,-0.6095,-0.334,-0.123,0.047,-0.194,0.4745
0.308,-0.0795,-0.3875,-0.1145,0.348,-0.2335,-0.3445,-0.5135,-0.653,-0.6265,-0.3495,-0.128,0.0365,-0.2005,0.488
0.3445,-0.0985,-0.443,-0.123,0.394,-0.271,-0.341,-0.5065,-0.6575,-0.648,-0.379,-0.1505,0.0285,-0.2225,0.5015
0.3415,-0.117,-0.4585,-0.1125,0.4,-0.2875,-0.336,-0.516,-0.6795,-0.6735,-0.408,-0.1735,0.013,-0.2365,0.5165
0.318,-0.133,-0.451,-0.0925,0.3845,-0.292,-0.3185,-0.5215,-0.7015,-0.694,-0.428,-0.1895,-0.007,-0.2365,0.522
0.289,-0.162,-0.4505,-0.0635,0.37,-0.3065,-0.2865,-0.5105,-0.721,-0.715,-0.449,-0.206,-0.028,-0.2555,0.5305
0.2695,-0.199,-0.4685,-0.0355,0.3695,-0.334,-0.253,-0.499,-0.7505,-0.7405,-0.482,-0.2375,-0.053,-0.276,0.5405
0.269,-0.216,-0.485,-0.0265,0.377,-0.3505,-0.2355,-0.4905,-0.7775,-0.761,-0.5055,-0.26,-0.0695,-0.294,0.546
0.2515,-0.2315,-0.483,-0.01,0.3675,-0.3575,-0.214,-0.481,-0.807,-0.7875,-0.5245,-0.2755,-0.086,-0.3065,0.5575
0.232,-0.2395,-0.4715,0.004,0.352,-0.356,-0.1865,-0.47,-0.8325,-0.808,-0.539,-0.286,-0.102,-0.293,0.56
0.2035,-0.2435,-0.447,0.02,0.3255,-0.3455,-0.159,-0.4485,-0.8455,-0.8195,-0.5475,-0.292,-0.1175,-0.296,0.559
0.179,-0.251,-0.43,0.036,0.305,-0.3405,-0.122,-0.43,-0.8595,-0.834,-0.565,-0.3115,-0.1445,-0.299,0.5495
0.159,-0.2505,-0.409,0.0455,0.2845,-0.33,-0.087,-0.408,-0.8555,-0.829,-0.57,-0.3225,-0.1645,-0.2825,0.5265
0.149,-0.243,-0.392,0.047,0.271,-0.318,-0.056,-0.373,-0.8315,-0.8075,-0.56,-0.3195,-0.171,-0.269,0.502
0.125,-0.225,-0.3505,0.05,0.238,-0.288,-0.0195,-0.336,-0.7965,-0.773,-0.5365,-0.3085,-0.1785,-0.238,0.468
0.0835,-0.2015,-0.2845,0.059,0.1845,-0.243,0.014,-0.307,-0.7665,-0.74,-0.509,-0.2955,-0.1865,-0.1975,0.4365
0.094,-0.179,-0.273,0.0425,0.1835,-0.226,0.035,-0.296,-0.7585,-0.7275,-0.4975,-0.2945,-0.194,-0.1705,0.41
0.082,-0.167,-0.249,0.0425,0.166,-0.2085,0.061,-0.2785,-0.743,-0.7105,-0.483,-0.2895,-0.2015,-0.154,0.3845
0.044,-0.16,-0.204,0.058,0.1245,-0.1825,0.108,-0.2295,-0.707,-0.6845,-0.464,-0.279,-0.2115,-0.144,0.3605
0.0665,-0.1305,-0.197,0.032,0.132,-0.164,0.147,-0.183,-0.6795,-0.6625,-0.4485,-0.2735,-0.217,-0.133,0.3345
0.038,-0.1285,-0.167,0.045,0.1025,-0.148,0.1745,-0.1585,-0.6615,-0.6435,-0.4355,-0.272,-0.221,-0.1155,0.306
-0.0235,-0.1375,-0.114,0.0805,0.0455,-0.126,0.216,-0.1235,-0.6255,-0.617,-0.4185,-0.2675,-0.2275,-0.0885,0.2715
-0.048,-0.108,-0.06,0.078,0.0065,-0.0845,0.2705,-0.0815,-0.579,-0.582,-0.3905,-0.25,-0.2335,-0.057,0.231
-0.068,-0.0755,-0.008,0.072,-0.03,-0.042,0.3305,-0.0415,-0.5375,-0.5485,-0.3655,-0.236,-0.2425,-0.0325,0.192
-0.082,-0.045,0.037,0.0635,-0.0595,-0.0045,0.3875,-0.001,-0.4945,-0.5105,-0.339,-0.2255,-0.2485,-0.006,0.1535
-0.117,-0.0365,0.081,0.0765,-0.0985,0.022,0.439,0.027,-0.4705,-0.4835,-0.3205,-0.218,-0.2535,0.0145,0.1165
-0.1515,-0.0385,0.113,0.0955,-0.132,0.037,0.481,0.0505,-0.4635,-0.474,-0.312,-0.217,-0.2575,0.029,0.0915
-0.1915,-0.0365,0.1555,0.114,-0.173,0.059,0.533,0.085,-0.446,-0.4585,-0.295,-0.2095,-0.2585,0.042,0.0675
-0.224,-0.045,0.179,0.1345,-0.2015,0.067,0.5785,0.1045,-0.4415,-0.4565,-0.293,-0.2125,-0.267,0.0395,0.05
-0.2075,-0.037,0.1705,0.1225,-0.1885,0.0665,0.6185,0.1155,-0.4505,-0.4665,-0.2975,-0.2195,-0.278,0.0345,0.0425
-0.2175,-0.0195,0.198,0.1185,-0.2075,0.089,0.674,0.1265,-0.45,-0.4625,-0.289,-0.215,-0.2885,0.0455,0.0195
-0.2535,-0.014,0.2395,0.134,-0.2465,0.1125,0.73,0.145,-0.4465,-0.4555,-0.28,-0.209,-0.298,0.037,0.0015
-0.2925,-0.0295,0.263,0.161,-0.2775,0.1165,0.7675,0.155,-0.4515,-0.456,-0.279,-0.2135,-0.304,0.0345,-0.0095
-0.314,-0.041,0.2735,0.1775,-0.2935,0.116,0.789,0.1435,-0.4545,-0.449,-0.2755,-0.2125,-0.3025,0.0535,-0.029
-0.306,-0.011,0.295,0.1585,-0.3005,0.142,0.832,0.1595,-0.4345,-0.4205,-0.25,-0.1925,-0.3,0.0585,-0.0525
-0.318,0.009,0.3265,0.1545,-0.322,0.1675,0.842,0.1475,-0.43,-0.403,-0.23,-0.18,-0.3,0.0725,-0.074
-0.343,-0.0045,0.3385,0.174,-0.3405,0.1665,0.8235,0.097,-0.453,-0.4095,-0.228,-0.182,-0.3005,0.0795,-0.088
-0.3545,-0.0065,0.3485,0.1805,-0.351,0.1705,0.829,0.0745,-0.4565,-0.404,-0.2205,-0.1805,-0.303,0.083,-0.107
-0.3545,0.009,0.364,0.1725,-0.359,0.186,0.8345,0.062,-0.446,-0.383,-0.2045,-0.171,-0.3025,0.09,-0.1305
-0.3565,0.0385,0.395,0.159,-0.376,0.2165,0.8635,0.062,-0.429,-0.358,-0.1815,-0.1545,-0.3085,0.101,-0.159
-0.364,0.0655,0.4295,0.149,-0.3965,0.2475,0.8815,0.065,-0.409,-0.3305,-0.16,-0.1375,-0.313,0.105,-0.1805
-0.376,0.0605,0.4365,0.1575,-0.406,0.248,0.881,0.042,-0.405,-0.3205,-0.155,-0.136,-0.3115,0.111,-0.195
-0.395,0.0485,0.443,0.173,-0.4185,0.2455,0.907,0.0295,-0.403,-0.3165,-0.152,-0.139,-0.3105,0.128,-0.2135
-0.422,0.0435,0.466,0.1895,-0.444,0.2545,0.923,0.0165,-0.402,-0.3105,-0.147,-0.1385,-0.309,0.13,-0.221
-0.442,0.045,0.487,0.1985,-0.464,0.2655,0.9565,0.0105,-0.393,-0.301,-0.141,-0.135,-0.31,0.134,-0.2325
-0.456,0.0455,0.5015,0.205,-0.4785,0.2735,0.982,0.003,-0.3875,-0.2945,-0.134,-0.131,-0.3115,0.136,-0.2435
-0.4585,0.0505,0.5085,0.204,-0.4835,0.2795,0.989,-0.018,-0.393,-0.299,-0.1335,-0.131,-0.3135,0.142,-0.248
-0.454,0.0655,0.5195,0.194,-0.4865,0.292,1.009,-0.0255,-0.3965,-0.3005,-0.1305,-0.128,-0.3165,0.157,-0.2545
-0.464,0.069,0.533,0.1975,-0.4985,0.3005,1.0235,-0.041,-0.405,-0.3045,-0.128,-0.1275,-0.3215,0.16,-0.255
-0.4755,0.0625,0.538,0.2065,-0.5065,0.3,1.034,-0.0525,-0.4165,-0.3125,-0.1305,-0.1285,-0.3235,0.1495,-0.249
-0.474,0.053,0.527,0.2105,-0.5005,0.29,1.0215,-0.0655,-0.4335,-0.323,-0.1395,-0.1335,-0.318,0.148,-0.2375
-0.4625,0.061,0.5235,0.2005,-0.493,0.292,1.0145,-0.0685,-0.4375,-0.325,-0.138,-0.129,-0.3135,0.1445,-0.224
-0.4735,0.061,0.5345,0.2065,-0.504,0.2975,0.9965,-0.071,-0.437,-0.3215,-0.1325,-0.124,-0.3075,0.1355,-0.209
-0.471,0.0375,0.5085,0.2165,-0.4895,0.273,0.959,-0.089,-0.4515,-0.33,-0.1405,-0.1345,-0.297,0.1195,-0.196
-0.4605,0.027,0.4875,0.217,-0.4735,0.257,0.924,-0.1005,-0.4605,-0.3325,-0.141,-0.138,-0.287,0.1105,-0.18
-0.454,0.0285,0.4825,0.213,-0.468,0.255,0.8885,-0.1015,-0.4625,-0.3275,-0.1365,-0.1355,-0.2765,0.1135,-0.1665
-0.4235,0.033,0.4565,0.1955,-0.4395,0.2445,0.8205,-0.109,-0.4625,-0.3225,-0.133,-0.132,-0.2615,0.1035,-0.1515
-0.3865,0.0485,0.435,0.169,-0.4105,0.2415,0.7375,-0.1195,-0.456,-0.311,-0.124,-0.1245,-0.243,0.1035,-0.1295
-0.3445,0.0715,0.4155,0.1365,-0.38,0.2435,0.6735,-0.117,-0.447,-0.301,-0.1145,-0.1115,-0.224,0.096,-0.1105
-0.345,0.061,0.4055,0.142,-0.375,0.233,0.5995,-0.128,-0.449,-0.301,-0.113,-0.1085,-0.207,0.089,-0.094
-0.335,0.058,0.393,0.1385,-0.364,0.225,0.5295,-0.1465,-0.4485,-0.298,-0.1065,-0.103,-0.192,0.098,-0.082
-0.311,0.071,0.382,0.12,-0.3465,0.2265,0.456,-0.167,-0.442,-0.2905,-0.096,-0.092,-0.179,0.097,-0.071
-0.2935,0.0845,0.378,0.1045,-0.3355,0.231,0.39,-0.1785,-0.4325,-0.28,-0.0855,-0.082,-0.164,0.0885,-0.0595
-0.271,0.104,0.3755,0.083,-0.323,0.2395,0.3305,-0.183,-0.4205,-0.271,-0.0755,-0.072,-0.149,0.091,-0.047
-0.2585,0.1225,0.3815,0.0675,-0.3195,0.252,0.279,-0.188,-0.405,-0.257,-0.0635,-0.0605,-0.1375,0.1005,-0.0415
-0.2335,0.149,0.383,0.042,-0.308,0.266,0.2445,-0.187,-0.3855,-0.237,-0.0485,-0.0445,-0.126,0.1125,-0.044
-0.2255,0.1635,0.3895,0.0305,-0.307,0.2765,0.1995,-0.193,-0.372,-0.222,-0.0385,-0.037,-0.112,0.119,-0.045
-0.2135,0.1865,0.401,0.0135,-0.307,0.294,0.1635,-0.198,-0.3555,-0.2025,-0.026,-0.0255,-0.1005,0.116,-0.045
-0.2055,0.199,0.405,0.003,-0.305,0.302,0.1255,-0.2095,-0.3465,-0.194,-0.0205,-0.019,-0.0935,0.1195,-0.044
-0.2055,0.1935,0.3995,0.006,-0.3025,0.2965,0.075,-0.2255,-0.344,-0.1905,-0.0175,-0.018,-0.0855,0.122,-0.0415
-0.1845,0.211,0.396,-0.0135,-0.29,0.3035,0.0315,-0.234,-0.331,-0.179,-0.0055,-0.007,-0.0705,0.132,-0.041
-0.1615,0.2295,0.3915,-0.0345,-0.2765,0.3105,-0.0035,-0.2415,-0.3195,-0.171,0.004,0.0005,-0.0585,0.1425,-0.0365
-0.15,0.2365,0.387,-0.0435,-0.2685,0.3115,-0.0375,-0.2535,-0.3125,-0.1655,0.009,0.0065,-0.05,0.144,-0.0285
-0.142,0.2435,0.386,-0.0515,-0.2635,0.315,-0.0675,-0.2625,-0.303,-0.1585,0.0115,0.0135,-0.041,0.137,-0.0245
-0.133,0.243,0.3765,-0.0555,-0.2545,0.31,-0.0945,-0.272,-0.2985,-0.157,0.0095,0.0135,-0.0365,0.1345,-0.02
-0.123,0.245,0.368,-0.061,-0.2455,0.3065,-0.1145,-0.281,-0.293,-0.1515,0.0125,0.0175,-0.0295,0.1385,-0.0165
-0.1095,0.251,0.361,-0.071,-0.235,0.306,-0.127,-0.2805,-0.285,-0.1415,0.0165,0.0195,-0.023,0.133,-0.016
-0.0955,0.2555,0.352,-0.08,-0.2235,0.304,-0.14,-0.28,-0.2755,-0.1335,0.0215,0.024,-0.0155,0.1295,-0.017
-0.0825,0.2645,0.3475,-0.0915,-0.2145,0.306,-0.1445,-0.2765,-0.261,-0.118,0.031,0.0335,-0.0065,0.13,-0.0145
-0.0795,0.2645,0.3445,-0.093,-0.2115,0.3045,-0.146,-0.2685,-0.2525,-0.1075,0.0345,0.0385,0.0,0.144,-0.012
-0.08,0.259,0.3395,-0.0895,-0.2095,0.2995,-0.1525,-0.2685,-0.2505,-0.107,0.034,0.038,0.003,0.139,-0.0075
-0.0705,0.257,0.328,-0.0935,-0.199,0.2925,-0.1585,-0.2715,-0.2485,-0.109,0.032,0.0365,0.0055,0.1255,-0.0025
-0.0705,0.255,0.3265,-0.0925,-0.198,0.291,-0.159,-0.2695,-0.2455,-0.1075,0.033,0.0395,0.0105,0.127,-0.001
-0.0875,0.255,0.343,-0.084,-0.215,0.299,-0.1605,-0.267,-0.24,-0.0995,0.038,0.0425,0.0145,0.1285,0.001
-0.0765,0.2625,0.3395,-0.093,-0.2075,0.301,-0.165,-0.2645,-0.236,-0.093,0.0435,0.044,0.017,0.136,0.0005
-0.059,0.2585,0.3185,-0.1005,-0.1885,0.2885,-0.1755,-0.271,-0.244,-0.095,0.0425,0.04,0.0205,0.1295,0.0005
-0.044,0.275,0.3195,-0.1155,-0.1815,0.297,-0.181,-0.2685,-0.24,-0.09,0.0505,0.0435,0.0245,0.1195,0.004
-0.0475,0.2805,0.3285,-0.1165,-0.188,0.3045,-0.183,-0.2675,-0.239,-0.088,0.056,0.046,0.0275,0.121,0.006
-0.0735,0.2595,0.3335,-0.093,-0.2035,0.2965,-0.1935,-0.277,-0.2485,-0.096,0.051,0.037,0.031,0.1265,0.006
-0.067,0.2715,0.339,-0.1025,-0.203,0.305,-0.1945,-0.2695,-0.24,-0.0885,0.062,0.044,0.0335,0.1175,0.009
-0.058,0.2855,0.344,-0.114,-0.201,0.315,-0.192,-0.2645,-0.2345,-0.082,0.072,0.053,0.0365,0.113,0.009
-0.0705,0.2885,0.3595,-0.1095,-0.2145,0.324,-0.188,-0.2645,-0.231,-0.0815,0.078,0.0565,0.0385,0.123,0.0085
-0.1035,0.2555,0.3595,-0.0765,-0.2315,0.3075,-0.203,-0.2765,-0.245,-0.0995,0.066,0.043,0.038,0.128,0.0095
-0.098,0.252,0.351,-0.0775,-0.2245,0.3015,-0.21,-0.279,-0.2485,-0.1055,0.064,0.0405,0.038,0.125,0.0095
-0.0435,0.3025,0.3465,-0.1295,-0.195,0.3245,-0.1965,-0.2645,-0.2285,-0.0885,0.082,0.0585,0.037,0.1175,0.0115
-0.0335,0.3095,0.3435,-0.1385,-0.1885,0.3265,-0.193,-0.2595,-0.2265,-0.0865,0.0815,0.0575,0.035,0.121,0.01
-0.056,0.2905,0.347,-0.1175,-0.2015,0.3185,-0.1885,-0.2565,-0.227,-0.088,0.074,0.0545,0.035,0.117,0.013
-0.0265,0.2855,0.3125,-0.13,-0.169,0.299,-0.207,-0.2705,-0.238,-0.097,0.0565,0.0435,0.0345,0.1215,0.015
-0.012,0.269,0.2815,-0.1285,-0.1465,0.275,-0.2225,-0.284,-0.2505,-0.1085,0.042,0.028,0.035,0.1185,0.0155
-0.036,0.2525,0.289,-0.1085,-0.162,0.2705,-0.2215,-0.2845,-0.2475,-0.1055,0.0395,0.028,0.038,0.1155,0.017
-0.027,0.2575,0.2855,-0.1155,-0.156,0.2715,-0.2215,-0.2785,-0.2415,-0.0975,0.04,0.031,0.04,0.118,0.0185
-0.0375,0.2525,0.291,-0.1075,-0.164,0.272,-0.2195,-0.275,-0.239,-0.09,0.0455,0.035,0.042,0.1125,0.019
-0.033,0.274,0.3075,-0.1205,-0.17,0.291,-0.209,-0.268,-0.2285,-0.0755,0.059,0.049,0.0415,0.1155,0.018
-0.015,0.281,0.2965,-0.1335,-0.1555,0.2885,-0.2105,-0.2685,-0.2305,-0.0775,0.057,0.046,0.0435,0.1115,0.019
-0.037,0.258,0.2955,-0.1105,-0.166,0.2765,-0.223,-0.2815,-0.241,-0.0835,0.0515,0.0375,0.0475,0.116,0.0175
-0.033,0.2605,0.294,-0.114,-0.163,0.277,-0.222,-0.2825,-0.242,-0.0865,0.051,0.0395,0.0475,0.119,0.0165
-0.038,0.2635,0.302,-0.113,-0.17,0.2825,-0.214,-0.2725,-0.2335,-0.081,0.057,0.0435,0.0485,0.114,0.0175
-0.0655,0.27,0.3355,-0.1025,-0.2005,0.303,-0.2045,-0.2605,-0.221,-0.068,0.0725,0.057,0.05,0.112,0.0175
-0.053,0.278,0.3315,-0.1125,-0.192,0.3045,-0.211,-0.2645,-0.226,-0.0775,0.0685,0.055,0.051,0.111,0.0195
