I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.02,-0.049,-0.029,0.034,0.005,-0.039,-0.029,-0.059,-0.059,-0.078,-0.049,-0.068
-0.02,-0.054,-0.034,0.039,0.005,-0.044,-0.029,-0.059,-0.059,-0.078,-0.049,-0.068
-0.029,-0.068,-0.039,0.049,0.005,-0.054,-0.029,-0.059,-0.054,-0.073,-0.044,-0.063
-0.02,-0.059,-0.039,0.039,0.01,-0.049,-0.039,-0.059,-0.054,-0.073,-0.044,-0.059
-0.005,-0.049,-0.044,0.029,0.02,-0.049,-0.054,-0.078,-0.073,-0.093,-0.049,-0.063
-0.005,-0.063,-0.059,0.034,0.024,-0.063,-0.054,-0.078,-0.073,-0.098,-0.059,-0.073
-0.005,-0.054,-0.049,0.029,0.02,-0.054,-0.059,-0.088,-0.073,-0.098,-0.063,-0.078
-0.005,-0.044,-0.039,0.024,0.015,-0.044,-0.059,-0.088,-0.073,-0.093,-0.068,-0.083
-0.005,-0.059,-0.054,0.034,0.024,-0.059,-0.068,-0.098,-0.083,-0.093,-0.059,-0.073
-0.01,-0.063,-0.054,0.039,0.02,-0.059,-0.073,-0.107,-0.083,-0.102,-0.063,-0.078
-0.029,-0.073,-0.044,0.054,0.005,-0.059,-0.083,-0.107,-0.088,-0.102,-0.068,-0.078
-0.034,-0.078,-0.044,0.059,0.005,-0.063,-0.073,-0.107,-0.088,-0.102,-0.068,-0.078
-0.02,-0.063,-0.044,0.044,0.01,-0.054,-0.083,-0.093,-0.078,-0.093,-0.054,-0.063
-0.015,-0.059,-0.044,0.039,0.015,-0.054,-0.088,-0.093,-0.083,-0.098,-0.054,-0.063
-0.01,-0.054,-0.044,0.034,0.015,-0.049,-0.093,-0.093,-0.083,-0.098,-0.059,-0.063
-0.005,-0.049,-0.044,0.029,0.02,-0.049,-0.093,-0.093,-0.083,-0.098,-0.059,-0.063
0.005,-0.039,-0.044,0.02,0.024,-0.044,-0.098,-0.093,-0.078,-0.098,-0.059,-0.063
0.01,-0.039,-0.049,0.015,0.029,-0.044,-0.093,-0.093,-0.078,-0.098,-0.059,-0.073
0.01,-0.049,-0.059,0.02,0.034,-0.054,-0.088,-0.093,-0.078,-0.098,-0.059,-0.063
0.015,-0.039,-0.054,0.015,0.034,-0.049,-0.068,-0.088,-0.078,-0.098,-0.054,-0.063
0.01,-0.029,-0.039,0.01,0.024,-0.034,-0.078,-0.088,-0.088,-0.088,-0.054,-0.059
0.0,-0.029,-0.029,0.015,0.015,-0.029,-0.068,-0.088,-0.078,-0.088,-0.054,-0.054
-0.01,-0.029,-0.02,0.02,0.005,-0.024,-0.068,-0.088,-0.078,-0.088,-0.054,-0.049
-0.015,-0.029,-0.015,0.024,0.0,-0.024,-0.073,-0.088,-0.083,-0.093,-0.059,-0.049
-0.005,-0.034,-0.029,0.02,0.01,-0.034,-0.073,-0.088,-0.083,-0.093,-0.059,-0.059
-0.01,-0.044,-0.034,0.029,0.01,-0.039,-0.073,-0.088,-0.083,-0.088,-0.063,-0.059
-0.01,-0.049,-0.039,0.029,0.015,-0.044,-0.073,-0.088,-0.078,-0.088,-0.063,-0.059
-0.01,-0.054,-0.044,0.034,0.015,-0.049,-0.068,-0.088,-0.078,-0.088,-0.063,-0.068
-0.02,-0.054,-0.034,0.039,0.005,-0.044,-0.063,-0.073,-0.073,-0.083,-0.049,-0.049
-0.02,-0.054,-0.034,0.039,0.005,-0.044,-0.063,-0.073,-0.073,-0.083,-0.049,-0.049
-0.02,-0.054,-0.034,0.039,0.005,-0.044,-0.059,-0.078,-0.083,-0.093,-0.054,-0.054
-0.024,-0.063,-0.039,0.044,0.005,-0.054,-0.054,-0.078,-0.083,-0.093,-0.054,-0.054
-0.01,-0.049,-0.039,0.029,0.015,-0.044,-0.039,-0.063,-0.078,-0.093,-0.054,-0.039
0.005,-0.034,-0.039,0.015,0.02,-0.039,-0.034,-0.063,-0.078,-0.093,-0.054,-0.039
0.01,-0.029,-0.039,0.01,0.024,-0.034,-0.029,-0.063,-0.078,-0.088,-0.044,-0.039
0.01,-0.024,-0.034,0.01,0.02,-0.029,-0.02,-0.063,-0.068,-0.088,-0.044,-0.039
-0.005,-0.029,-0.024,0.02,0.01,-0.029,-0.029,-0.063,-0.078,-0.083,-0.054,-0.044
-0.01,-0.034,-0.024,0.024,0.005,-0.029,-0.024,-0.073,-0.078,-0.083,-0.054,-0.044
-0.02,-0.044,-0.024,0.034,0.0,-0.034,-0.02,-0.059,-0.073,-0.078,-0.049,-0.039
-0.024,-0.049,-0.024,0.039,0.0,-0.039,-0.015,-0.059,-0.068,-0.073,-0.049,-0.039
-0.005,-0.024,-0.02,0.015,0.005,-0.024,-0.005,-0.059,-0.068,-0.083,-0.039,-0.029
-0.02,-0.049,-0.029,0.034,0.005,-0.039,-0.005,-0.054,-0.073,-0.088,-0.044,-0.029
-0.029,-0.059,-0.029,0.044,0.0,-0.044,-0.005,-0.054,-0.073,-0.093,-0.044,-0.034
-0.02,-0.044,-0.024,0.034,0.0,-0.034,0.0,-0.054,-0.073,-0.093,-0.044,-0.034
-0.005,-0.034,-0.029,0.02,0.01,-0.034,0.015,-0.044,-0.063,-0.093,-0.049,-0.039
-0.005,-0.044,-0.039,0.024,0.015,-0.044,0.024,-0.044,-0.063,-0.093,-0.049,-0.044
-0.015,-0.044,-0.029,0.029,0.005,-0.039,0.029,-0.049,-0.068,-0.093,-0.049,-0.049
-0.005,-0.039,-0.034,0.024,0.015,-0.039,0.034,-0.049,-0.068,-0.088,-0.049,-0.054
0.01,-0.039,-0.049,0.015,0.029,-0.044,0.039,-0.044,-0.059,-0.088,-0.039,-0.044
0.0,-0.029,-0.029,0.015,0.015,-0.029,0.039,-0.044,-0.059,-0.088,-0.039,-0.044
0.0,-0.039,-0.039,0.02,0.02,-0.039,0.039,-0.044,-0.068,-0.088,-0.039,-0.044
-0.005,-0.044,-0.039,0.024,0.015,-0.044,0.044,-0.044,-0.068,-0.088,-0.039,-0.044
-0.015,-0.054,-0.039,0.034,0.01,-0.049,0.024,-0.059,-0.068,-0.098,-0.049,-0.044
-0.015,-0.044,-0.029,0.029,0.005,-0.039,0.015,-0.059,-0.073,-0.098,-0.049,-0.049
-0.015,-0.054,-0.039,0.034,0.01,-0.049,0.005,-0.063,-0.078,-0.098,-0.049,-0.049
-0.01,-0.054,-0.044,0.034,0.015,-0.049,-0.005,-0.068,-0.083,-0.098,-0.049,-0.049
-0.02,-0.044,-0.024,0.034,0.0,-0.034,-0.015,-0.068,-0.073,-0.088,-0.049,-0.039
-0.02,-0.039,-0.02,0.029,0.0,-0.029,-0.015,-0.068,-0.073,-0.088,-0.049,-0.039
-0.024,-0.044,-0.02,0.034,-0.005,-0.034,-0.015,-0.068,-0.073,-0.088,-0.049,-0.044
-0.024,-0.039,-0.015,0.034,-0.005,-0.029,-0.015,-0.073,-0.083,-0.098,-0.049,-0.049
0.015,-0.024,-0.039,0.005,0.024,-0.034,-0.049,-0.102,-0.093,-0.098,-0.054,-0.039
0.005,-0.024,-0.029,0.01,0.015,-0.029,-0.034,-0.078,-0.078,-0.083,-0.044,-0.029
-0.039,-0.024,0.015,0.034,-0.029,-0.005,-0.034,-0.068,-0.059,-0.083,-0.034,-0.029
-0.059,-0.024,0.034,0.044,-0.049,0.005,-0.034,-0.068,-0.059,-0.117,-0.059,-0.044
-0.059,-0.015,0.044,0.039,-0.054,0.015,-0.02,-0.049,-0.039,-0.117,-0.073,-0.054
-0.024,0.005,0.029,0.01,-0.029,0.015,-0.005,-0.024,-0.015,-0.102,-0.073,-0.044
-0.015,0.015,0.029,0.0,-0.024,0.02,-0.024,-0.054,-0.034,-0.088,-0.073,-0.044
-0.054,0.015,0.068,0.02,-0.063,0.039,-0.039,-0.083,-0.054,-0.02,-0.029,-0.024
-0.044,0.005,0.049,0.02,-0.049,0.024,-0.029,-0.073,-0.029,0.122,0.068,0.015
0.01,0.0,-0.01,-0.005,0.01,-0.005,-0.034,-0.073,-0.01,0.278,0.166,0.054
0.015,-0.034,-0.049,0.01,0.029,-0.044,-0.054,-0.093,-0.02,0.39,0.259,0.073
-0.029,-0.068,-0.039,0.049,0.005,-0.054,-0.039,-0.068,0.005,0.508,0.371,0.117
-0.029,-0.059,-0.029,0.044,0.0,-0.044,-0.02,-0.015,0.098,0.678,0.537,0.2
0.029,-0.02,-0.049,-0.005,0.039,-0.034,-0.02,0.039,0.205,0.883,0.708,0.298
0.049,0.005,-0.044,-0.024,0.044,-0.02,-0.029,0.073,0.303,1.025,0.825,0.371
0.054,0.024,-0.029,-0.039,0.039,-0.005,-0.039,0.098,0.386,1.113,0.893,0.425
0.078,0.054,-0.024,-0.063,0.049,0.015,-0.039,0.151,0.478,1.2,0.952,0.464
0.078,0.078,0.0,-0.078,0.039,0.039,0.0,0.234,0.586,1.259,0.956,0.483
0.083,0.098,0.015,-0.088,0.034,0.054,0.039,0.303,0.673,1.215,0.864,0.454
0.098,0.122,0.024,-0.107,0.034,0.073,0.088,0.366,0.712,1.025,0.673,0.371
0.063,0.142,0.078,-0.102,-0.01,0.107,0.151,0.425,0.664,0.688,0.361,0.239
-0.049,0.078,0.127,-0.015,-0.088,0.102,0.249,0.478,0.581,0.195,-0.034,0.034
-0.171,-0.024,0.146,0.098,-0.161,0.059,0.366,0.537,0.468,-0.332,-0.434,-0.21
-0.21,-0.059,0.151,0.137,-0.181,0.044,0.454,0.576,0.366,-0.742,-0.727,-0.39
-0.205,-0.088,0.117,0.146,-0.161,0.015,0.512,0.61,0.312,-0.971,-0.864,-0.473
-0.234,-0.171,0.063,0.205,-0.151,-0.054,0.547,0.59,0.293,-1.059,-0.903,-0.517
-0.268,-0.239,0.029,0.254,-0.151,-0.107,0.547,0.571,0.283,-1.02,-0.874,-0.537
-0.259,-0.244,0.015,0.254,-0.137,-0.117,0.537,0.561,0.307,-0.878,-0.791,-0.498
-0.239,-0.234,0.005,0.239,-0.122,-0.117,0.537,0.59,0.317,-0.747,-0.698,-0.454
-0.22,-0.195,0.024,0.21,-0.122,-0.088,0.522,0.59,0.268,-0.712,-0.649,-0.42
-0.195,-0.166,0.029,0.181,-0.112,-0.068,0.503,0.576,0.239,-0.669,-0.605,-0.4
-0.185,-0.166,0.02,0.176,-0.102,-0.073,0.483,0.61,0.288,-0.576,-0.547,-0.361
-0.176,-0.166,0.01,0.171,-0.093,-0.078,0.512,0.669,0.327,-0.498,-0.478,-0.327
-0.151,-0.161,-0.01,0.156,-0.073,-0.088,0.517,0.693,0.288,-0.498,-0.459,-0.327
-0.137,-0.19,-0.054,0.166,-0.044,-0.122,0.527,0.727,0.249,-0.493,-0.454,-0.337
-0.142,-0.22,-0.078,0.181,-0.034,-0.151,0.595,0.805,0.239,-0.483,-0.434,-0.322
-0.132,-0.22,-0.088,0.176,-0.024,-0.156,0.654,0.888,0.21,-0.488,-0.434,-0.312
-0.151,-0.239,-0.088,0.195,-0.034,-0.166,0.703,0.952,0.151,-0.493,-0.434,-0.307
-0.166,-0.249,-0.083,0.21,-0.044,-0.166,0.761,0.971,0.098,-0.488,-0.415,-0.298
-0.176,-0.21,-0.034,0.195,-0.073,-0.122,0.795,0.961,0.005,-0.478,-0.405,-0.268
-0.176,-0.195,-0.02,0.185,-0.078,-0.107,0.82,0.922,-0.093,-0.498,-0.395,-0.264
-0.146,-0.205,-0.059,0.176,-0.044,-0.132,0.854,0.913,-0.142,-0.483,-0.39,-0.264
-0.127,-0.215,-0.088,0.171,-0.02,-0.151,0.917,0.927,-0.156,-0.464,-0.371,-0.259
-0.137,-0.185,-0.049,0.161,-0.044,-0.117,0.986,0.947,-0.146,-0.444,-0.351,-0.249
-0.142,-0.176,-0.034,0.161,-0.054,-0.107,1.054,0.956,-0.127,-0.4,-0.322,-0.239
-0.137,-0.176,-0.039,0.156,-0.049,-0.107,1.113,0.927,-0.117,-0.381,-0.303,-0.22
-0.132,-0.171,-0.039,0.151,-0.049,-0.107,1.142,0.878,-0.127,-0.376,-0.293,-0.22
-0.142,-0.181,-0.039,0.161,-0.054,-0.112,1.161,0.844,-0.107,-0.351,-0.288,-0.215
-0.146,-0.195,-0.049,0.171,-0.049,-0.122,1.225,0.859,-0.083,-0.332,-0.268,-0.19
-0.137,-0.185,-0.049,0.161,-0.044,-0.117,1.269,0.844,-0.073,-0.322,-0.259,-0.19
-0.127,-0.166,-0.039,0.146,-0.044,-0.102,1.21,0.717,-0.112,-0.322,-0.264,-0.185
-0.117,-0.166,-0.049,0.142,-0.034,-0.107,1.078,0.551,-0.146,-0.303,-0.244,-0.171
-0.142,-0.161,-0.02,0.151,-0.063,-0.093,0.942,0.395,-0.142,-0.264,-0.215,-0.156
-0.132,-0.122,0.01,0.127,-0.073,-0.059,0.795,0.229,-0.151,-0.224,-0.181,-0.142
-0.073,-0.083,-0.01,0.078,-0.034,-0.049,0.669,0.112,-0.151,-0.19,-0.137,-0.117
-0.044,-0.098,-0.054,0.073,0.005,-0.078,0.561,0.044,-0.142,-0.156,-0.102,-0.088
-0.049,-0.088,-0.039,0.068,-0.005,-0.063,0.439,0.005,-0.142,-0.137,-0.078,-0.068
-0.015,-0.059,-0.044,0.039,0.015,-0.054,0.332,-0.01,-0.146,-0.117,-0.068,-0.059
-0.024,-0.078,-0.054,0.054,0.015,-0.068,0.239,-0.034,-0.137,-0.102,-0.059,-0.044
-0.054,-0.098,-0.044,0.078,-0.005,-0.073,0.151,-0.054,-0.127,-0.083,-0.054,-0.039
-0.005,-0.054,-0.049,0.029,0.02,-0.054,0.083,-0.073,-0.117,-0.088,-0.049,-0.039
0.034,-0.034,-0.068,0.0,0.049,-0.054,0.049,-0.063,-0.093,-0.063,-0.024,-0.029
-0.024,-0.054,-0.029,0.039,0.0,-0.044,0.039,-0.059,-0.063,-0.034,0.0,0.0
-0.024,-0.039,-0.015,0.034,-0.005,-0.029,0.024,-0.073,-0.063,-0.029,0.0,0.0
-0.015,-0.034,-0.02,0.024,0.0,-0.029,0.01,-0.078,-0.059,-0.029,0.005,0.0
0.005,-0.034,-0.039,0.015,0.02,-0.039,0.01,-0.083,-0.059,-0.024,0.01,0.0
0.015,-0.024,-0.039,0.005,0.024,-0.034,-0.01,-0.083,-0.078,-0.024,0.01,0.0
0.0,-0.039,-0.039,0.02,0.02,-0.039,-0.029,-0.107,-0.088,-0.034,0.0,0.0
0.0,-0.039,-0.039,0.02,0.02,-0.039,-0.039,-0.117,-0.088,-0.029,0.01,0.0
0.005,-0.034,-0.039,0.015,0.02,-0.039,-0.044,-0.122,-0.083,-0.02,0.015,0.005
0.005,-0.024,-0.029,0.01,0.015,-0.029,-0.049,-0.127,-0.083,-0.02,0.015,0.005
-0.01,-0.02,-0.01,0.015,0.0,-0.015,-0.059,-0.137,-0.073,-0.015,0.024,0.01
-0.01,-0.015,-0.005,0.015,-0.005,-0.01,-0.063,-0.146,-0.073,-0.015,0.024,0.005
-0.005,-0.01,-0.005,0.01,0.0,-0.01,-0.068,-0.146,-0.073,-0.015,0.024,0.005
-0.005,-0.005,0.0,0.005,-0.005,-0.005,-0.068,-0.151,-0.078,-0.015,0.024,0.01
-0.01,0.0,0.01,0.005,-0.01,0.005,-0.078,-0.161,-0.088,-0.015,0.034,0.015
0.005,0.0,-0.005,0.0,0.005,-0.005,-0.098,-0.171,-0.098,-0.01,0.034,0.02
0.01,0.0,-0.01,-0.005,0.01,-0.005,-0.112,-0.171,-0.102,-0.01,0.039,0.024
0.01,-0.01,-0.02,0.0,0.015,-0.015,-0.132,-0.171,-0.107,-0.005,0.044,0.024
0.01,0.0,-0.01,-0.005,0.01,-0.005,-0.146,-0.19,-0.098,0.005,0.034,0.024
0.024,0.015,-0.01,-0.02,0.015,0.0,-0.146,-0.19,-0.098,0.01,0.039,0.024
0.024,0.015,-0.01,-0.02,0.015,0.0,-0.137,-0.19,-0.093,0.02,0.044,0.034
0.015,0.015,0.0,-0.015,0.005,0.005,-0.137,-0.195,-0.088,0.02,0.044,0.034
0.024,0.034,0.01,-0.029,0.005,0.02,-0.137,-0.195,-0.078,0.02,0.054,0.034
0.024,0.034,0.01,-0.029,0.005,0.02,-0.137,-0.19,-0.078,0.02,0.054,0.039
0.024,0.024,0.0,-0.024,0.01,0.01,-0.137,-0.19,-0.078,0.029,0.068,0.039
0.024,0.024,0.0,-0.024,0.01,0.01,-0.142,-0.195,-0.078,0.029,0.073,0.039
0.015,0.039,0.024,-0.024,-0.005,0.029,-0.151,-0.195,-0.073,0.034,0.083,0.044
0.005,0.02,0.015,-0.01,-0.005,0.015,-0.161,-0.195,-0.078,0.039,0.088,0.059
0.015,0.034,0.02,-0.024,-0.005,0.024,-0.176,-0.205,-0.098,0.039,0.088,0.063
0.015,0.034,0.02,-0.024,-0.005,0.024,-0.19,-0.21,-0.112,0.039,0.088,0.063
0.005,0.034,0.029,-0.02,-0.015,0.029,-0.19,-0.205,-0.098,0.039,0.083,0.059
0.01,0.039,0.029,-0.024,-0.01,0.034,-0.19,-0.205,-0.088,0.044,0.093,0.059
0.015,0.049,0.034,-0.029,-0.01,0.039,-0.19,-0.21,-0.083,0.049,0.093,0.059
0.015,0.049,0.034,-0.029,-0.01,0.039,-0.19,-0.21,-0.078,0.059,0.098,0.059
0.024,0.059,0.034,-0.039,-0.005,0.044,-0.19,-0.2,-0.078,0.049,0.093,0.049
0.044,0.063,0.02,-0.054,0.01,0.039,-0.19,-0.2,-0.078,0.059,0.098,0.059
0.039,0.063,0.024,-0.049,0.005,0.044,-0.21,-0.205,-0.078,0.068,0.098,0.063
0.049,0.054,0.005,-0.049,0.02,0.029,-0.215,-0.205,-0.073,0.083,0.112,0.073
0.049,0.054,0.005,-0.049,0.02,0.029,-0.205,-0.205,-0.068,0.093,0.107,0.088
0.059,0.068,0.01,-0.063,0.024,0.039,-0.2,-0.195,-0.068,0.093,0.117,0.088
0.054,0.059,0.005,-0.054,0.024,0.029,-0.2,-0.195,-0.068,0.093,0.122,0.078
0.034,0.029,-0.005,-0.029,0.02,0.01,-0.19,-0.195,-0.068,0.093,0.122,0.078
0.044,0.063,0.02,-0.054,0.01,0.039,-0.195,-0.19,-0.059,0.117,0.142,0.093
0.054,0.068,0.015,-0.059,0.02,0.039,-0.185,-0.185,-0.049,0.132,0.161,0.107
0.054,0.068,0.015,-0.059,0.02,0.039,-0.185,-0.185,-0.044,0.142,0.166,0.112
0.059,0.068,0.01,-0.063,0.024,0.039,-0.195,-0.185,-0.044,0.142,0.166,0.117
0.049,0.063,0.015,-0.054,0.015,0.039,-0.185,-0.181,-0.044,0.151,0.156,0.112
0.044,0.063,0.02,-0.054,0.01,0.039,-0.185,-0.176,-0.044,0.151,0.166,0.112
0.044,0.054,0.01,-0.049,0.015,0.029,-0.185,-0.171,-0.039,0.181,0.176,0.112
0.054,0.083,0.029,-0.068,0.01,0.054,-0.185,-0.166,-0.039,0.181,0.181,0.117
0.063,0.059,-0.005,-0.059,0.034,0.024,-0.171,-0.156,-0.029,0.176,0.185,0.127
0.054,0.059,0.005,-0.054,0.024,0.029,-0.161,-0.151,-0.024,0.185,0.19,0.137
0.054,0.063,0.01,-0.059,0.02,0.034,-0.151,-0.146,-0.02,0.185,0.195,0.137
0.059,0.063,0.005,-0.059,0.024,0.034,-0.137,-0.146,-0.015,0.195,0.205,0.142
0.059,0.059,0.0,-0.059,0.029,0.029,-0.132,-0.137,-0.01,0.2,0.2,0.132
0.063,0.059,-0.005,-0.059,0.034,0.024,-0.132,-0.137,-0.01,0.215,0.22,0.127
0.073,0.063,-0.01,-0.068,0.039,0.024,-0.132,-0.142,-0.005,0.229,0.224,0.127
0.073,0.059,-0.015,-0.063,0.044,0.02,-0.127,-0.146,-0.005,0.239,0.229,0.122
0.059,0.054,-0.005,-0.054,0.029,0.024,-0.122,-0.146,-0.02,0.224,0.224,0.122
0.059,0.049,-0.01,-0.054,0.034,0.02,-0.117,-0.146,-0.02,0.234,0.229,0.137
0.063,0.039,-0.024,-0.049,0.044,0.005,-0.132,-0.146,-0.02,0.239,0.229,0.142
0.063,0.034,-0.029,-0.049,0.044,0.0,-0.132,-0.151,-0.01,0.234,0.234,0.142
0.068,0.059,-0.01,-0.063,0.039,0.024,-0.132,-0.146,-0.005,0.249,0.254,0.151
0.068,0.063,-0.005,-0.063,0.034,0.029,-0.137,-0.146,0.0,0.259,0.264,0.156
0.049,0.054,0.005,-0.049,0.02,0.029,-0.137,-0.156,0.005,0.268,0.268,0.156
0.059,0.068,0.01,-0.063,0.024,0.039,-0.146,-0.166,0.01,0.268,0.273,0.146
0.054,0.068,0.015,-0.059,0.02,0.039,-0.161,-0.19,0.005,0.273,0.273,0.156
0.054,0.068,0.015,-0.059,0.02,0.039,-0.171,-0.195,0.0,0.283,0.278,0.156
0.054,0.068,0.015,-0.059,0.02,0.039,-0.185,-0.2,-0.01,0.288,0.278,0.156
0.054,0.073,0.02,-0.063,0.015,0.044,-0.2,-0.205,-0.015,0.293,0.278,0.156
0.063,0.083,0.02,-0.073,0.02,0.049,-0.205,-0.215,-0.024,0.298,0.293,0.176
0.068,0.093,0.024,-0.078,0.02,0.059,-0.215,-0.215,-0.02,0.312,0.303,0.181
0.073,0.107,0.034,-0.088,0.02,0.068,-0.22,-0.224,-0.02,0.312,0.303,0.185
0.073,0.093,0.02,-0.083,0.024,0.054,-0.224,-0.234,-0.02,0.312,0.303,0.19
0.063,0.088,0.024,-0.073,0.02,0.054,-0.229,-0.239,-0.02,0.317,0.307,0.19
0.078,0.098,0.02,-0.088,0.029,0.059,-0.234,-0.244,-0.02,0.322,0.307,0.19
0.078,0.102,0.024,-0.088,0.024,0.063,-0.249,-0.244,-0.015,0.327,0.307,0.19
0.059,0.083,0.024,-0.068,0.015,0.054,-0.254,-0.239,-0.005,0.332,0.303,0.19
0.068,0.088,0.02,-0.078,0.024,0.054,-0.244,-0.239,-0.01,0.322,0.307,0.2
0.093,0.102,0.01,-0.098,0.039,0.054,-0.254,-0.244,-0.015,0.322,0.307,0.205
0.093,0.107,0.015,-0.098,0.039,0.059,-0.244,-0.249,-0.01,0.322,0.307,0.205
0.083,0.112,0.029,-0.098,0.024,0.068,-0.239,-0.259,-0.015,0.322,0.307,0.205
0.093,0.127,0.034,-0.107,0.029,0.078,-0.249,-0.249,-0.015,0.337,0.303,0.22
0.093,0.132,0.039,-0.112,0.024,0.083,-0.259,-0.254,-0.01,0.337,0.317,0.22
0.093,0.137,0.044,-0.112,0.024,0.088,-0.259,-0.254,-0.005,0.337,0.322,0.22
0.098,0.142,0.044,-0.117,0.024,0.093,-0.264,-0.254,0.0,0.332,0.337,0.21
0.083,0.137,0.054,-0.107,0.015,0.093,-0.264,-0.259,0.0,0.322,0.327,0.22
0.073,0.137,0.063,-0.102,0.005,0.098,-0.264,-0.259,0.005,0.322,0.317,0.224
0.068,0.132,0.063,-0.098,0.0,0.098,-0.264,-0.264,0.005,0.317,0.312,0.22
0.063,0.132,0.068,-0.098,-0.005,0.098,-0.264,-0.268,0.0,0.312,0.307,0.21
0.073,0.122,0.049,-0.098,0.01,0.083,-0.273,-0.264,-0.005,0.298,0.293,0.215
0.073,0.117,0.044,-0.093,0.015,0.078,-0.278,-0.268,-0.01,0.293,0.293,0.205
0.073,0.117,0.044,-0.093,0.015,0.078,-0.303,-0.283,-0.029,0.278,0.288,0.205
0.073,0.117,0.044,-0.093,0.015,0.078,-0.307,-0.278,-0.02,0.278,0.283,0.205
0.073,0.117,0.044,-0.093,0.015,0.078,-0.298,-0.264,-0.015,0.273,0.283,0.2
0.073,0.127,0.054,-0.098,0.01,0.088,-0.293,-0.264,-0.015,0.264,0.283,0.195
0.068,0.137,0.068,-0.102,0.0,0.102,-0.283,-0.264,-0.01,0.259,0.268,0.195
0.059,0.142,0.083,-0.098,-0.015,0.112,-0.268,-0.254,-0.005,0.264,0.268,0.195
0.068,0.146,0.078,-0.107,-0.005,0.112,-0.259,-0.254,-0.015,0.249,0.264,0.185
0.088,0.146,0.059,-0.117,0.015,0.102,-0.259,-0.254,-0.015,0.239,0.259,0.185
0.078,0.142,0.063,-0.107,0.005,0.102,-0.259,-0.239,-0.015,0.239,0.259,0.185
0.078,0.137,0.059,-0.107,0.01,0.098,-0.259,-0.224,-0.01,0.224,0.244,0.185
0.068,0.127,0.059,-0.098,0.005,0.093,-0.259,-0.229,-0.01,0.215,0.239,0.181
0.059,0.122,0.063,-0.088,-0.005,0.093,-0.249,-0.224,0.005,0.215,0.239,0.185
0.044,0.117,0.073,-0.078,-0.015,0.093,-0.244,-0.215,0.01,0.21,0.234,0.185
0.044,0.117,0.073,-0.078,-0.015,0.093,-0.244,-0.195,0.01,0.2,0.229,0.181
0.034,0.127,0.093,-0.078,-0.029,0.107,-0.239,-0.2,0.02,0.195,0.234,0.181
0.034,0.127,0.093,-0.078,-0.029,0.107,-0.224,-0.185,0.024,0.195,0.229,0.171
0.039,0.137,0.098,-0.088,-0.029,0.117,-0.224,-0.176,0.029,0.19,0.22,0.161
0.039,0.137,0.098,-0.088,-0.029,0.117,-0.224,-0.171,0.034,0.181,0.21,0.146
0.049,0.117,0.068,-0.083,-0.01,0.093,-0.224,-0.151,0.034,0.176,0.205,0.151
0.044,0.112,0.068,-0.078,-0.015,0.088,-0.224,-0.142,0.044,0.161,0.205,0.146
0.049,0.112,0.063,-0.078,-0.01,0.088,-0.215,-0.137,0.044,0.146,0.19,0.142
0.054,0.107,0.054,-0.078,0.0,0.078,-0.21,-0.137,0.049,0.142,0.185,0.127
0.063,0.112,0.049,-0.088,0.005,0.078,-0.215,-0.127,0.063,0.146,0.176,0.132
0.059,0.102,0.044,-0.078,0.005,0.073,-0.2,-0.112,0.063,0.151,0.166,0.127
0.054,0.102,0.049,-0.078,0.0,0.073,-0.19,-0.093,0.063,0.137,0.156,0.122
0.054,0.093,0.039,-0.073,0.005,0.063,-0.176,-0.078,0.073,0.132,0.151,0.117
0.044,0.093,0.049,-0.068,-0.005,0.068,-0.161,-0.059,0.078,0.122,0.142,0.107
0.044,0.093,0.049,-0.068,-0.005,0.068,-0.146,-0.039,0.083,0.112,0.137,0.107
0.044,0.088,0.044,-0.063,0.0,0.063,-0.142,-0.034,0.088,0.112,0.132,0.093
0.039,0.078,0.039,-0.059,0.0,0.059,-0.146,-0.024,0.093,0.107,0.117,0.073
0.034,0.073,0.039,-0.054,-0.005,0.054,-0.127,-0.02,0.112,0.107,0.107,0.068
0.029,0.073,0.044,-0.049,-0.01,0.059,-0.112,0.0,0.127,0.102,0.112,0.068
0.029,0.078,0.049,-0.054,-0.01,0.063,-0.078,0.02,0.122,0.102,0.117,0.073
0.029,0.083,0.054,-0.054,-0.015,0.068,-0.068,0.024,0.122,0.098,0.117,0.078
0.02,0.068,0.049,-0.044,-0.015,0.059,-0.054,0.02,0.122,0.088,0.093,0.063
0.01,0.049,0.039,-0.029,-0.015,0.044,-0.044,0.024,0.122,0.073,0.083,0.059
0.01,0.044,0.034,-0.024,-0.015,0.039,-0.039,0.029,0.122,0.063,0.073,0.049
0.01,0.049,0.039,-0.029,-0.015,0.044,-0.034,0.034,0.127,0.054,0.063,0.044
0.015,0.024,0.01,-0.02,0.0,0.015,-0.029,0.049,0.117,0.049,0.054,0.034
0.02,0.024,0.005,-0.02,0.005,0.015,-0.02,0.044,0.117,0.044,0.054,0.024
0.015,0.024,0.01,-0.02,0.0,0.015,-0.02,0.039,0.117,0.039,0.049,0.02
0.02,0.024,0.005,-0.02,0.005,0.015,-0.015,0.054,0.112,0.034,0.044,0.015
0.01,0.015,0.005,-0.01,0.0,0.01,0.01,0.059,0.117,0.024,0.039,0.015
0.015,0.015,0.0,-0.015,0.005,0.005,0.015,0.059,0.102,0.015,0.034,0.015
